"customer_id","first_name","amount"
301,"Robert","2.99"
301,"Robert","10.99"
301,"Robert","1.99"
302,"Michael","0.99"
302,"Michael","7.99"
302,"Michael","4.99"
302,"Michael","2.99"
302,"Michael","2.99"
302,"Michael","4.99"
302,"Michael","3.99"
302,"Michael","2.99"
302,"Michael","5.99"
302,"Michael","0.99"
302,"Michael","6.99"
303,"William","4.99"
303,"William","2.99"
303,"William","2.99"
303,"William","0.99"
303,"William","0.99"
303,"William","2.99"
303,"William","5.99"
303,"William","4.99"
303,"William","3.99"
304,"David","0.99"
304,"David","4.99"
304,"David","5.99"
304,"David","3.99"
304,"David","0.99"
304,"David","4.99"
304,"David","4.99"
305,"Richard","4.99"
305,"Richard","4.99"
305,"Richard","2.99"
305,"Richard","5.99"
305,"Richard","3.99"
305,"Richard","3.99"
305,"Richard","0.99"
305,"Richard","4.99"
305,"Richard","2.99"
305,"Richard","6.99"
306,"Charles","5.99"
306,"Charles","4.99"
306,"Charles","0.99"
306,"Charles","6.99"
306,"Charles","0.99"
306,"Charles","7.99"
306,"Charles","2.99"
306,"Charles","4.99"
306,"Charles","5.99"
306,"Charles","0.99"
306,"Charles","4.99"
306,"Charles","2.99"
306,"Charles","7.99"
307,"Joseph","0.99"
307,"Joseph","2.99"
307,"Joseph","7.99"
307,"Joseph","4.99"
307,"Joseph","6.99"
307,"Joseph","0.99"
307,"Joseph","4.99"
308,"Thomas","2.99"
308,"Thomas","0.99"
308,"Thomas","4.99"
308,"Thomas","2.99"
308,"Thomas","4.99"
308,"Thomas","3.99"
308,"Thomas","6.99"
308,"Thomas","6.99"
308,"Thomas","2.99"
308,"Thomas","2.99"
308,"Thomas","4.99"
308,"Thomas","4.99"
308,"Thomas","2.99"
309,"Christopher","2.99"
309,"Christopher","0.99"
309,"Christopher","2.99"
309,"Christopher","6.99"
309,"Christopher","5.99"
309,"Christopher","0.99"
309,"Christopher","4.99"
309,"Christopher","5.99"
309,"Christopher","4.99"
310,"Daniel","2.99"
310,"Daniel","4.99"
310,"Daniel","7.99"
310,"Daniel","4.99"
310,"Daniel","5.99"
311,"Paul","4.99"
311,"Paul","2.99"
311,"Paul","0.99"
311,"Paul","1.99"
311,"Paul","4.99"
311,"Paul","9.99"
311,"Paul","8.99"
312,"Mark","2.99"
312,"Mark","0.99"
312,"Mark","5.99"
312,"Mark","2.99"
312,"Mark","0.99"
312,"Mark","2.99"
312,"Mark","3.99"
312,"Mark","4.99"
312,"Mark","6.99"
313,"Donald","5.99"
313,"Donald","7.99"
313,"Donald","2.99"
313,"Donald","2.99"
313,"Donald","2.99"
313,"Donald","4.99"
313,"Donald","2.99"
313,"Donald","0.99"
313,"Donald","6.99"
314,"George","3.99"
314,"George","0.99"
314,"George","3.99"
314,"George","2.99"
314,"George","3.99"
314,"George","4.99"
314,"George","4.99"
314,"George","4.99"
314,"George","4.99"
314,"George","5.99"
314,"George","3.99"
315,"Kenneth","0.99"
315,"Kenneth","2.99"
315,"Kenneth","2.99"
315,"Kenneth","2.99"
315,"Kenneth","6.99"
316,"Steven","7.99"
316,"Steven","0.99"
316,"Steven","0.99"
316,"Steven","2.99"
316,"Steven","5.99"
316,"Steven","2.99"
316,"Steven","2.99"
317,"Edward","2.99"
317,"Edward","2.99"
317,"Edward","7.99"
317,"Edward","2.99"
317,"Edward","4.99"
317,"Edward","5.99"
317,"Edward","0.99"
317,"Edward","2.99"
317,"Edward","4.99"
317,"Edward","2.99"
317,"Edward","4.99"
318,"Brian","2.99"
319,"Ronald","0.99"
319,"Ronald","0.99"
319,"Ronald","6.99"
319,"Ronald","2.99"
319,"Ronald","4.99"
319,"Ronald","8.99"
319,"Ronald","3.99"
319,"Ronald","4.99"
319,"Ronald","5.99"
320,"Anthony","0.99"
320,"Anthony","2.99"
320,"Anthony","0.99"
320,"Anthony","2.99"
321,"Kevin","2.99"
321,"Kevin","6.99"
321,"Kevin","7.99"
321,"Kevin","4.99"
321,"Kevin","6.99"
321,"Kevin","6.99"
321,"Kevin","5.99"
322,"Jason","4.99"
322,"Jason","0.99"
322,"Jason","4.99"
322,"Jason","9.99"
322,"Jason","4.99"
322,"Jason","0.99"
322,"Jason","8.99"
323,"Matthew","0.99"
323,"Matthew","3.99"
323,"Matthew","0.99"
323,"Matthew","4.99"
323,"Matthew","2.99"
323,"Matthew","5.99"
323,"Matthew","2.99"
323,"Matthew","3.99"
323,"Matthew","4.99"
323,"Matthew","0.99"
324,"Gary","2.99"
324,"Gary","6.99"
324,"Gary","2.99"
324,"Gary","0.99"
324,"Gary","2.99"
324,"Gary","8.99"
324,"Gary","7.99"
324,"Gary","4.99"
325,"Timothy","4.99"
325,"Timothy","0.99"
325,"Timothy","4.99"
325,"Timothy","3.99"
325,"Timothy","4.99"
325,"Timothy","3.99"
325,"Timothy","5.99"
325,"Timothy","0.99"
326,"Jose","0.99"
326,"Jose","4.99"
326,"Jose","0.99"
326,"Jose","2.99"
326,"Jose","4.99"
326,"Jose","2.99"
327,"Larry","0.99"
327,"Larry","4.99"
327,"Larry","6.99"
327,"Larry","0.99"
327,"Larry","2.99"
327,"Larry","4.99"
327,"Larry","0.99"
327,"Larry","4.99"
327,"Larry","3.99"
327,"Larry","2.99"
327,"Larry","5.99"
327,"Larry","9.99"
327,"Larry","7.99"
328,"Jeffrey","2.99"
328,"Jeffrey","4.99"
328,"Jeffrey","0.99"
328,"Jeffrey","2.99"
328,"Jeffrey","7.99"
328,"Jeffrey","3.99"
328,"Jeffrey","3.99"
328,"Jeffrey","3.99"
328,"Jeffrey","2.99"
328,"Jeffrey","4.99"
328,"Jeffrey","0.99"
329,"Frank","7.99"
329,"Frank","0.99"
329,"Frank","2.99"
329,"Frank","3.99"
329,"Frank","0.99"
329,"Frank","6.99"
329,"Frank","8.99"
329,"Frank","4.99"
329,"Frank","4.99"
329,"Frank","2.99"
330,"Scott","3.99"
330,"Scott","2.99"
330,"Scott","2.99"
330,"Scott","4.99"
330,"Scott","0.99"
331,"Eric","5.99"
331,"Eric","2.99"
331,"Eric","4.99"
331,"Eric","0.99"
331,"Eric","7.99"
331,"Eric","1.99"
331,"Eric","2.99"
331,"Eric","3.99"
331,"Eric","2.99"
332,"Stephen","0.99"
332,"Stephen","0.99"
332,"Stephen","5.99"
332,"Stephen","2.99"
332,"Stephen","4.99"
332,"Stephen","2.99"
332,"Stephen","4.99"
332,"Stephen","0.99"
332,"Stephen","3.99"
333,"Andrew","4.99"
333,"Andrew","6.99"
333,"Andrew","0.99"
333,"Andrew","3.99"
333,"Andrew","4.99"
333,"Andrew","4.99"
333,"Andrew","2.99"
333,"Andrew","2.99"
333,"Andrew","4.99"
334,"Raymond","4.99"
334,"Raymond","2.99"
334,"Raymond","1.99"
334,"Raymond","7.99"
334,"Raymond","4.99"
334,"Raymond","4.99"
334,"Raymond","2.99"
334,"Raymond","0.99"
334,"Raymond","7.99"
334,"Raymond","0.99"
334,"Raymond","4.99"
334,"Raymond","3.99"
335,"Gregory","4.99"
335,"Gregory","0.99"
335,"Gregory","1.99"
335,"Gregory","2.99"
335,"Gregory","4.99"
335,"Gregory","0.99"
336,"Joshua","2.99"
336,"Joshua","8.99"
336,"Joshua","0.99"
336,"Joshua","3.99"
336,"Joshua","0.99"
336,"Joshua","4.99"
336,"Joshua","2.99"
336,"Joshua","10.99"
336,"Joshua","2.99"
337,"Jerry","0.99"
337,"Jerry","0.99"
337,"Jerry","2.99"
337,"Jerry","3.99"
337,"Jerry","6.99"
337,"Jerry","6.99"
337,"Jerry","4.99"
337,"Jerry","3.99"
337,"Jerry","5.99"
337,"Jerry","4.99"
337,"Jerry","4.99"
338,"Dennis","2.99"
338,"Dennis","0.99"
338,"Dennis","4.99"
338,"Dennis","4.99"
338,"Dennis","5.99"
338,"Dennis","2.99"
338,"Dennis","3.99"
338,"Dennis","2.99"
338,"Dennis","0.99"
338,"Dennis","6.99"
339,"Walter","3.99"
339,"Walter","4.99"
339,"Walter","2.99"
339,"Walter","3.99"
339,"Walter","5.99"
339,"Walter","0.99"
339,"Walter","3.99"
339,"Walter","5.99"
339,"Walter","0.99"
339,"Walter","4.99"
339,"Walter","3.99"
340,"Patrick","2.99"
340,"Patrick","8.99"
340,"Patrick","3.99"
340,"Patrick","0.99"
340,"Patrick","0.99"
340,"Patrick","4.99"
340,"Patrick","1.99"
340,"Patrick","2.99"
340,"Patrick","2.99"
340,"Patrick","4.99"
340,"Patrick","0.99"
340,"Patrick","2.99"
340,"Patrick","2.99"
340,"Patrick","9.99"
341,"Peter","0.99"
341,"Peter","6.99"
341,"Peter","2.99"
341,"Peter","0.99"
341,"Peter","8.99"
341,"Peter","4.99"
341,"Peter","4.99"
341,"Peter","0.99"
341,"Peter","6.99"
342,"Harold","4.99"
342,"Harold","2.99"
342,"Harold","0.99"
342,"Harold","0.99"
342,"Harold","6.99"
342,"Harold","4.99"
342,"Harold","2.99"
342,"Harold","4.99"
342,"Harold","4.99"
342,"Harold","4.99"
342,"Harold","2.99"
342,"Harold","4.99"
342,"Harold","2.99"
342,"Harold","0.99"
342,"Harold","8.99"
342,"Harold","4.99"
342,"Harold","3.99"
343,"Douglas","0.99"
343,"Douglas","0.99"
343,"Douglas","2.99"
343,"Douglas","4.99"
343,"Douglas","3.99"
343,"Douglas","0.99"
343,"Douglas","5.99"
344,"Henry","5.99"
344,"Henry","5.99"
344,"Henry","4.99"
344,"Henry","3.99"
344,"Henry","0.99"
344,"Henry","0.99"
344,"Henry","2.99"
345,"Carl","4.99"
345,"Carl","2.99"
345,"Carl","4.99"
345,"Carl","4.99"
345,"Carl","10.99"
345,"Carl","4.99"
346,"Arthur","5.99"
346,"Arthur","3.99"
346,"Arthur","0.99"
346,"Arthur","4.99"
346,"Arthur","4.99"
346,"Arthur","2.99"
346,"Arthur","5.99"
346,"Arthur","2.99"
346,"Arthur","0.99"
346,"Arthur","8.99"
346,"Arthur","5.99"
346,"Arthur","0.99"
347,"Ryan","8.99"
347,"Ryan","2.99"
347,"Ryan","10.99"
347,"Ryan","5.99"
347,"Ryan","4.99"
347,"Ryan","2.99"
347,"Ryan","2.99"
347,"Ryan","4.99"
348,"Roger","2.99"
348,"Roger","2.99"
348,"Roger","2.99"
348,"Roger","7.99"
348,"Roger","2.99"
348,"Roger","5.99"
348,"Roger","4.99"
348,"Roger","2.99"
348,"Roger","5.99"
348,"Roger","0.99"
348,"Roger","1.99"
348,"Roger","3.99"
348,"Roger","7.99"
348,"Roger","0.99"
348,"Roger","4.99"
349,"Joe","4.99"
349,"Joe","4.99"
349,"Joe","8.99"
349,"Joe","3.99"
349,"Joe","4.99"
349,"Joe","4.99"
349,"Joe","6.99"
349,"Joe","6.99"
349,"Joe","4.99"
349,"Joe","6.99"
349,"Joe","5.99"
350,"Juan","0.99"
350,"Juan","6.99"
350,"Juan","6.99"
350,"Juan","0.99"
350,"Juan","6.99"
350,"Juan","2.99"
350,"Juan","0.99"
350,"Juan","1.99"
350,"Juan","0.99"
351,"Jack","2.99"
351,"Jack","0.99"
351,"Jack","6.99"
351,"Jack","4.99"
351,"Jack","4.99"
351,"Jack","2.99"
351,"Jack","2.99"
352,"Albert","5.99"
352,"Albert","6.99"
352,"Albert","0.99"
352,"Albert","5.99"
352,"Albert","2.99"
352,"Albert","4.99"
352,"Albert","0.99"
353,"Jonathan","0.99"
353,"Jonathan","4.99"
353,"Jonathan","4.99"
353,"Jonathan","5.99"
353,"Jonathan","0.99"
353,"Jonathan","4.99"
353,"Jonathan","1.99"
353,"Jonathan","0.99"
353,"Jonathan","2.99"
354,"Justin","6.99"
354,"Justin","6.99"
354,"Justin","3.99"
354,"Justin","4.99"
354,"Justin","2.99"
354,"Justin","0.99"
354,"Justin","5.99"
354,"Justin","0.99"
355,"Terry","0.99"
355,"Terry","0.99"
355,"Terry","1.99"
355,"Terry","3.99"
355,"Terry","2.99"
356,"Gerald","3.99"
356,"Gerald","4.99"
356,"Gerald","3.99"
356,"Gerald","2.99"
356,"Gerald","4.99"
356,"Gerald","2.99"
356,"Gerald","0.99"
356,"Gerald","4.99"
356,"Gerald","5.99"
356,"Gerald","6.99"
356,"Gerald","4.99"
356,"Gerald","5.99"
356,"Gerald","2.99"
357,"Keith","2.99"
357,"Keith","2.99"
357,"Keith","6.99"
357,"Keith","0.99"
357,"Keith","2.99"
357,"Keith","0.99"
357,"Keith","2.99"
358,"Samuel","4.99"
358,"Samuel","5.99"
358,"Samuel","4.99"
358,"Samuel","6.99"
358,"Samuel","2.99"
358,"Samuel","7.99"
359,"Willie","4.99"
359,"Willie","1.99"
359,"Willie","2.99"
359,"Willie","1.99"
359,"Willie","5.99"
359,"Willie","2.99"
359,"Willie","4.99"
359,"Willie","1.99"
360,"Ralph","2.99"
360,"Ralph","6.99"
360,"Ralph","4.99"
360,"Ralph","5.99"
360,"Ralph","5.99"
360,"Ralph","0.99"
360,"Ralph","6.99"
360,"Ralph","4.99"
360,"Ralph","7.99"
360,"Ralph","4.99"
360,"Ralph","2.99"
361,"Lawrence","0.99"
361,"Lawrence","0.99"
361,"Lawrence","5.99"
361,"Lawrence","5.99"
361,"Lawrence","2.99"
361,"Lawrence","3.99"
361,"Lawrence","5.99"
361,"Lawrence","2.99"
361,"Lawrence","0.99"
361,"Lawrence","0.99"
361,"Lawrence","0.99"
361,"Lawrence","6.99"
361,"Lawrence","2.99"
362,"Nicholas","3.99"
362,"Nicholas","4.99"
362,"Nicholas","6.99"
362,"Nicholas","6.99"
362,"Nicholas","6.99"
362,"Nicholas","2.99"
362,"Nicholas","4.99"
362,"Nicholas","5.99"
362,"Nicholas","11.99"
362,"Nicholas","4.99"
362,"Nicholas","2.99"
363,"Roy","6.99"
363,"Roy","5.99"
363,"Roy","4.99"
363,"Roy","9.99"
363,"Roy","2.99"
363,"Roy","5.99"
363,"Roy","4.99"
363,"Roy","4.99"
364,"Benjamin","5.99"
364,"Benjamin","4.99"
364,"Benjamin","4.99"
364,"Benjamin","1.99"
364,"Benjamin","3.99"
364,"Benjamin","4.99"
364,"Benjamin","0.99"
364,"Benjamin","4.99"
364,"Benjamin","0.99"
365,"Bruce","2.99"
365,"Bruce","2.99"
365,"Bruce","4.99"
365,"Bruce","8.99"
365,"Bruce","2.99"
365,"Bruce","6.99"
366,"Brandon","4.99"
366,"Brandon","2.99"
366,"Brandon","5.99"
366,"Brandon","2.99"
366,"Brandon","4.99"
366,"Brandon","0.99"
366,"Brandon","2.99"
366,"Brandon","4.99"
366,"Brandon","4.99"
366,"Brandon","2.99"
366,"Brandon","2.99"
366,"Brandon","6.99"
366,"Brandon","2.99"
367,"Adam","4.99"
367,"Adam","4.99"
367,"Adam","0.99"
367,"Adam","8.99"
367,"Adam","6.99"
367,"Adam","4.99"
367,"Adam","6.99"
367,"Adam","10.99"
368,"Harry","8.99"
368,"Harry","1.99"
368,"Harry","0.99"
368,"Harry","2.99"
368,"Harry","4.99"
368,"Harry","8.99"
368,"Harry","2.99"
368,"Harry","0.99"
368,"Harry","7.99"
368,"Harry","1.99"
368,"Harry","7.99"
368,"Harry","2.99"
368,"Harry","2.99"
369,"Fred","0.99"
369,"Fred","3.99"
369,"Fred","2.99"
369,"Fred","4.99"
369,"Fred","1.99"
369,"Fred","0.99"
369,"Fred","5.99"
370,"Wayne","4.99"
370,"Wayne","1.99"
370,"Wayne","0.99"
370,"Wayne","4.99"
370,"Wayne","0.99"
370,"Wayne","3.99"
370,"Wayne","2.99"
370,"Wayne","3.99"
370,"Wayne","4.99"
370,"Wayne","5.99"
371,"Billy","10.99"
371,"Billy","9.99"
371,"Billy","7.99"
371,"Billy","2.99"
371,"Billy","3.99"
371,"Billy","4.99"
371,"Billy","4.99"
371,"Billy","2.99"
371,"Billy","0.99"
371,"Billy","2.99"
372,"Steve","10.99"
372,"Steve","3.99"
372,"Steve","4.99"
372,"Steve","0.99"
372,"Steve","3.99"
372,"Steve","4.99"
372,"Steve","8.99"
372,"Steve","9.99"
372,"Steve","4.99"
372,"Steve","2.99"
372,"Steve","1.99"
372,"Steve","0.99"
372,"Steve","2.99"
373,"Louis","5.99"
373,"Louis","7.99"
373,"Louis","7.99"
373,"Louis","3.99"
373,"Louis","3.99"
373,"Louis","5.99"
373,"Louis","5.99"
373,"Louis","7.99"
373,"Louis","0.99"
373,"Louis","2.99"
373,"Louis","3.99"
373,"Louis","2.99"
373,"Louis","6.99"
373,"Louis","3.99"
374,"Jeremy","2.99"
374,"Jeremy","0.99"
374,"Jeremy","2.99"
374,"Jeremy","2.99"
374,"Jeremy","4.99"
374,"Jeremy","8.99"
374,"Jeremy","5.99"
374,"Jeremy","2.99"
374,"Jeremy","4.99"
374,"Jeremy","6.99"
375,"Aaron","0.99"
375,"Aaron","1.99"
375,"Aaron","0.99"
375,"Aaron","4.99"
375,"Aaron","5.99"
375,"Aaron","6.99"
375,"Aaron","5.99"
375,"Aaron","9.99"
375,"Aaron","0.99"
375,"Aaron","4.99"
375,"Aaron","2.99"
375,"Aaron","4.99"
376,"Randy","3.99"
376,"Randy","3.99"
376,"Randy","4.99"
376,"Randy","4.99"
376,"Randy","4.99"
376,"Randy","0.99"
376,"Randy","0.99"
376,"Randy","4.99"
376,"Randy","4.99"
376,"Randy","2.99"
377,"Howard","3.99"
377,"Howard","2.99"
377,"Howard","1.99"
377,"Howard","4.99"
377,"Howard","2.99"
377,"Howard","0.99"
377,"Howard","0.99"
377,"Howard","0.99"
377,"Howard","7.99"
378,"Eugene","4.99"
378,"Eugene","4.99"
378,"Eugene","2.99"
378,"Eugene","4.99"
378,"Eugene","4.99"
378,"Eugene","2.99"
379,"Carlos","3.99"
379,"Carlos","4.99"
379,"Carlos","0.99"
379,"Carlos","7.99"
379,"Carlos","0.99"
379,"Carlos","5.99"
379,"Carlos","2.99"
379,"Carlos","0.99"
379,"Carlos","4.99"
379,"Carlos","4.99"
379,"Carlos","4.99"
379,"Carlos","3.99"
380,"Russell","1.99"
380,"Russell","3.99"
380,"Russell","0.99"
380,"Russell","0.99"
380,"Russell","3.99"
380,"Russell","6.99"
380,"Russell","6.99"
380,"Russell","1.99"
380,"Russell","5.99"
380,"Russell","2.99"
380,"Russell","2.99"
380,"Russell","2.99"
380,"Russell","2.99"
381,"Bobby","0.99"
381,"Bobby","0.99"
381,"Bobby","2.99"
381,"Bobby","2.99"
381,"Bobby","4.99"
381,"Bobby","2.99"
381,"Bobby","8.99"
381,"Bobby","0.99"
381,"Bobby","0.99"
381,"Bobby","2.99"
381,"Bobby","4.99"
381,"Bobby","4.99"
381,"Bobby","4.99"
382,"Victor","3.99"
382,"Victor","0.99"
382,"Victor","0.99"
382,"Victor","4.99"
382,"Victor","4.99"
382,"Victor","5.99"
382,"Victor","7.99"
383,"Martin","4.99"
383,"Martin","4.99"
383,"Martin","0.99"
383,"Martin","0.99"
383,"Martin","2.99"
383,"Martin","4.99"
383,"Martin","4.99"
383,"Martin","4.99"
383,"Martin","1.99"
383,"Martin","6.99"
384,"Ernest","5.99"
384,"Ernest","2.99"
384,"Ernest","2.99"
384,"Ernest","0.99"
384,"Ernest","5.99"
384,"Ernest","4.99"
385,"Phillip","0.99"
385,"Phillip","3.99"
385,"Phillip","4.99"
385,"Phillip","2.99"
385,"Phillip","2.99"
385,"Phillip","2.99"
385,"Phillip","8.99"
385,"Phillip","7.99"
385,"Phillip","0.99"
385,"Phillip","6.99"
386,"Todd","4.99"
386,"Todd","3.99"
386,"Todd","2.99"
386,"Todd","2.99"
386,"Todd","4.99"
386,"Todd","2.99"
386,"Todd","3.99"
386,"Todd","2.99"
386,"Todd","6.99"
386,"Todd","0.99"
387,"Jesse","0.99"
387,"Jesse","4.99"
387,"Jesse","2.99"
387,"Jesse","4.99"
387,"Jesse","6.99"
387,"Jesse","2.99"
387,"Jesse","5.99"
387,"Jesse","0.99"
387,"Jesse","4.99"
387,"Jesse","5.99"
387,"Jesse","0.99"
388,"Craig","0.99"
388,"Craig","0.99"
388,"Craig","2.99"
388,"Craig","6.99"
388,"Craig","4.99"
388,"Craig","2.99"
388,"Craig","2.99"
388,"Craig","4.99"
388,"Craig","10.99"
388,"Craig","5.99"
388,"Craig","5.99"
389,"Alan","2.99"
389,"Alan","4.99"
389,"Alan","2.99"
389,"Alan","3.99"
389,"Alan","4.99"
389,"Alan","7.99"
389,"Alan","2.99"
389,"Alan","2.99"
389,"Alan","5.99"
389,"Alan","9.99"
390,"Shawn","5.99"
390,"Shawn","2.99"
390,"Shawn","3.99"
390,"Shawn","4.99"
390,"Shawn","0.99"
390,"Shawn","3.99"
390,"Shawn","3.99"
390,"Shawn","7.99"
390,"Shawn","5.99"
390,"Shawn","4.99"
390,"Shawn","8.99"
390,"Shawn","4.99"
391,"Clarence","2.99"
391,"Clarence","4.99"
391,"Clarence","2.99"
391,"Clarence","4.99"
391,"Clarence","0.99"
391,"Clarence","1.99"
391,"Clarence","2.99"
391,"Clarence","0.99"
392,"Sean","4.99"
392,"Sean","0.99"
392,"Sean","2.99"
392,"Sean","6.99"
392,"Sean","6.99"
392,"Sean","0.99"
392,"Sean","4.99"
392,"Sean","7.99"
392,"Sean","5.99"
392,"Sean","0.99"
392,"Sean","5.99"
393,"Philip","2.99"
393,"Philip","1.99"
393,"Philip","4.99"
393,"Philip","0.99"
393,"Philip","4.99"
393,"Philip","4.99"
393,"Philip","1.99"
393,"Philip","2.99"
393,"Philip","3.99"
393,"Philip","0.99"
393,"Philip","3.99"
394,"Chris","4.99"
394,"Chris","0.99"
394,"Chris","0.99"
394,"Chris","4.99"
394,"Chris","4.99"
394,"Chris","9.99"
394,"Chris","0.99"
394,"Chris","0.99"
395,"Johnny","0.99"
395,"Johnny","5.99"
395,"Johnny","0.99"
395,"Johnny","2.99"
395,"Johnny","0.99"
395,"Johnny","4.99"
396,"Earl","0.99"
396,"Earl","5.99"
396,"Earl","4.99"
396,"Earl","4.99"
396,"Earl","3.99"
396,"Earl","4.99"
396,"Earl","2.99"
396,"Earl","5.99"
396,"Earl","1.99"
396,"Earl","7.99"
397,"Jimmy","0.99"
397,"Jimmy","4.99"
397,"Jimmy","1.99"
397,"Jimmy","4.99"
397,"Jimmy","2.99"
397,"Jimmy","0.99"
397,"Jimmy","1.99"
397,"Jimmy","0.99"
397,"Jimmy","2.99"
397,"Jimmy","4.99"
397,"Jimmy","3.99"
397,"Jimmy","6.99"
397,"Jimmy","6.99"
398,"Antonio","2.99"
398,"Antonio","4.99"
398,"Antonio","2.99"
398,"Antonio","4.99"
398,"Antonio","3.99"
399,"Danny","2.99"
399,"Danny","5.99"
399,"Danny","4.99"
399,"Danny","3.99"
399,"Danny","4.99"
399,"Danny","4.99"
399,"Danny","0.99"
399,"Danny","4.99"
400,"Bryan","2.99"
400,"Bryan","0.99"
400,"Bryan","6.99"
400,"Bryan","2.99"
400,"Bryan","5.99"
400,"Bryan","2.99"
400,"Bryan","2.99"
400,"Bryan","2.99"
400,"Bryan","4.99"
400,"Bryan","4.99"
401,"Tony","2.99"
401,"Tony","4.99"
401,"Tony","4.99"
401,"Tony","2.99"
401,"Tony","4.99"
401,"Tony","0.99"
401,"Tony","1.99"
401,"Tony","0.99"
401,"Tony","0.99"
402,"Luis","0.99"
402,"Luis","4.99"
402,"Luis","0.99"
402,"Luis","4.99"
403,"Mike","2.99"
403,"Mike","6.99"
403,"Mike","2.99"
403,"Mike","7.99"
403,"Mike","9.99"
403,"Mike","2.99"
403,"Mike","0.99"
403,"Mike","0.99"
403,"Mike","5.99"
403,"Mike","2.99"
403,"Mike","5.99"
403,"Mike","2.99"
403,"Mike","0.99"
403,"Mike","4.99"
403,"Mike","4.99"
404,"Stanley","2.99"
404,"Stanley","5.99"
404,"Stanley","8.99"
404,"Stanley","5.99"
404,"Stanley","4.99"
404,"Stanley","0.99"
404,"Stanley","5.99"
404,"Stanley","4.99"
404,"Stanley","4.99"
404,"Stanley","0.99"
404,"Stanley","10.99"
405,"Leonard","4.99"
405,"Leonard","4.99"
405,"Leonard","7.99"
405,"Leonard","0.99"
405,"Leonard","5.99"
405,"Leonard","1.99"
405,"Leonard","0.99"
405,"Leonard","4.99"
405,"Leonard","0.99"
405,"Leonard","1.99"
405,"Leonard","2.99"
405,"Leonard","4.99"
406,"Nathan","1.99"
406,"Nathan","4.99"
406,"Nathan","5.99"
406,"Nathan","6.99"
406,"Nathan","2.99"
406,"Nathan","2.99"
407,"Dale","4.99"
407,"Dale","8.99"
407,"Dale","2.99"
407,"Dale","5.99"
407,"Dale","4.99"
407,"Dale","0.99"
407,"Dale","0.99"
407,"Dale","2.99"
407,"Dale","0.99"
407,"Dale","6.99"
407,"Dale","6.99"
407,"Dale","0.99"
407,"Dale","1.99"
408,"Manuel","2.99"
408,"Manuel","2.99"
408,"Manuel","4.99"
408,"Manuel","2.99"
408,"Manuel","0.99"
408,"Manuel","7.99"
408,"Manuel","3.99"
408,"Manuel","2.99"
408,"Manuel","4.99"
408,"Manuel","2.99"
408,"Manuel","1.99"
408,"Manuel","6.99"
409,"Rodney","0.99"
409,"Rodney","8.99"
409,"Rodney","6.99"
409,"Rodney","1.99"
409,"Rodney","4.99"
410,"Curtis","4.99"
410,"Curtis","2.99"
410,"Curtis","0.99"
410,"Curtis","10.99"
410,"Curtis","6.99"
410,"Curtis","6.99"
410,"Curtis","8.99"
410,"Curtis","4.99"
410,"Curtis","2.99"
410,"Curtis","6.99"
410,"Curtis","3.99"
410,"Curtis","4.99"
410,"Curtis","4.99"
410,"Curtis","2.99"
410,"Curtis","2.99"
410,"Curtis","3.99"
410,"Curtis","4.99"
411,"Norman","2.99"
411,"Norman","5.99"
411,"Norman","0.99"
411,"Norman","7.99"
411,"Norman","2.99"
411,"Norman","5.99"
411,"Norman","2.99"
411,"Norman","0.99"
412,"Allen","2.99"
412,"Allen","5.99"
412,"Allen","4.99"
412,"Allen","3.99"
412,"Allen","6.99"
412,"Allen","4.99"
412,"Allen","4.99"
412,"Allen","8.99"
413,"Marvin","2.99"
413,"Marvin","2.99"
413,"Marvin","0.99"
413,"Marvin","0.99"
413,"Marvin","2.99"
413,"Marvin","3.99"
413,"Marvin","2.99"
413,"Marvin","4.99"
413,"Marvin","4.99"
413,"Marvin","2.99"
413,"Marvin","2.99"
414,"Vincent","0.99"
414,"Vincent","4.99"
414,"Vincent","0.99"
414,"Vincent","2.99"
414,"Vincent","7.99"
414,"Vincent","0.99"
414,"Vincent","2.99"
414,"Vincent","4.99"
414,"Vincent","6.99"
414,"Vincent","0.99"
415,"Glenn","5.99"
415,"Glenn","2.99"
415,"Glenn","1.99"
415,"Glenn","5.99"
415,"Glenn","2.99"
415,"Glenn","8.99"
415,"Glenn","4.99"
415,"Glenn","4.99"
415,"Glenn","0.99"
416,"Jeffery","3.99"
416,"Jeffery","2.99"
416,"Jeffery","6.99"
416,"Jeffery","6.99"
416,"Jeffery","5.99"
416,"Jeffery","6.99"
416,"Jeffery","8.99"
416,"Jeffery","4.99"
416,"Jeffery","4.99"
416,"Jeffery","1.99"
416,"Jeffery","4.99"
416,"Jeffery","2.99"
416,"Jeffery","0.99"
417,"Travis","0.99"
417,"Travis","7.99"
417,"Travis","6.99"
417,"Travis","0.99"
417,"Travis","0.99"
417,"Travis","4.99"
417,"Travis","4.99"
417,"Travis","1.99"
417,"Travis","4.99"
417,"Travis","6.99"
417,"Travis","2.99"
417,"Travis","2.99"
417,"Travis","0.99"
418,"Jeff","5.99"
418,"Jeff","0.99"
418,"Jeff","2.99"
418,"Jeff","2.99"
418,"Jeff","3.99"
418,"Jeff","1.99"
418,"Jeff","4.99"
418,"Jeff","2.99"
418,"Jeff","0.99"
418,"Jeff","0.99"
418,"Jeff","2.99"
418,"Jeff","0.99"
418,"Jeff","0.99"
418,"Jeff","4.99"
418,"Jeff","2.99"
